indicator,level,name,year,grp,estimate,moe,share,sharemoe
race,4_towns,Naugatuck,2017,hispanic,3723,722,0.118,0.023
race,4_towns,Naugatuck,2017,white,23481,976,0.742,0.031
race,4_towns,Naugatuck,2017,black,2125,601,0.067,0.019
race,4_towns,Naugatuck,2017,other_race,2320,728,0.073,0.023
race,4_towns,New Britain,2017,total_pop,73069,33,NA,NA
race,4_towns,New Britain,2017,hispanic,29872,1122,0.409,0.015
race,4_towns,New Britain,2017,white,30917,1059,0.423,0.014
race,4_towns,New Britain,2017,black,8369,1026,0.115,0.014
race,4_towns,New Britain,2017,other_race,3911,647,0.054,0.009
race,4_towns,New Canaan,2017,total_pop,20357,26,NA,NA
race,4_towns,New Canaan,2017,hispanic,1075,370,0.053,0.018
race,4_towns,New Canaan,2017,white,17990,435,0.884,0.021
race,4_towns,New Canaan,2017,black,424,242,0.021,0.012
race,4_towns,New Canaan,2017,other_race,868,248,0.043,0.012
race,4_towns,New Fairfield,2017,total_pop,14091,25,NA,NA
race,4_towns,New Fairfield,2017,hispanic,1038,424,0.074,0.03
race,4_towns,New Fairfield,2017,white,12558,464,0.891,0.033
race,4_towns,New Fairfield,2017,black,99,73,0.007,0.005
race,4_towns,New Fairfield,2017,other_race,396,244,0.028,0.017
race,4_towns,New Hartford,2017,total_pop,6794,18,NA,NA
race,4_towns,New Hartford,2017,hispanic,256,221,0.038,0.033
race,4_towns,New Hartford,2017,white,6446,236,0.949,0.035
race,4_towns,New Hartford,2017,black,54,80,0.008,0.012
race,4_towns,New Hartford,2017,other_race,38,52,0.006,0.008
race,4_towns,New Haven,2017,total_pop,130884,56,NA,NA
race,4_towns,New Haven,2017,hispanic,39790,1697,0.304,0.013
race,4_towns,New Haven,2017,white,39705,1437,0.303,0.011
race,4_towns,New Haven,2017,black,41287,1529,0.315,0.012
race,4_towns,New Haven,2017,other_race,10102,951,0.077,0.007
race,4_towns,New London,2017,total_pop,27147,91,NA,NA
race,4_towns,New London,2017,hispanic,8974,706,0.331,0.026
race,4_towns,New London,2017,white,12261,651,0.452,0.024
race,4_towns,New London,2017,black,3732,477,0.137,0.018
race,4_towns,New London,2017,other_race,2180,449,0.08,0.017
race,4_towns,New Milford,2017,total_pop,27380,27,NA,NA
race,4_towns,New Milford,2017,hispanic,2284,504,0.083,0.018
race,4_towns,New Milford,2017,white,23483,606,0.858,0.022
race,4_towns,New Milford,2017,black,342,191,0.012,0.007
race,4_towns,New Milford,2017,other_race,1271,373,0.046,0.014
race,4_towns,Newington,2017,total_pop,30603,33,NA,NA
race,4_towns,Newington,2017,hispanic,2992,392,0.098,0.013
race,4_towns,Newington,2017,white,23630,689,0.772,0.022
race,4_towns,Newington,2017,black,1504,544,0.049,0.018
race,4_towns,Newington,2017,other_race,2477,448,0.081,0.015
race,4_towns,Newtown,2017,total_pop,28030,30,NA,NA
race,4_towns,Newtown,2017,hispanic,2002,530,0.071,0.019
race,4_towns,Newtown,2017,white,24866,553,0.887,0.02
race,4_towns,Newtown,2017,black,341,167,0.012,0.006
race,4_towns,Newtown,2017,other_race,821,273,0.029,0.01
race,4_towns,Norfolk,2017,total_pop,1442,154,NA,NA
race,4_towns,Norfolk,2017,hispanic,51,53,0.035,0.037
race,4_towns,Norfolk,2017,white,1365,152,0.947,0.03
race,4_towns,Norfolk,2017,black,3,4,0.002,0.003
race,4_towns,Norfolk,2017,other_race,23,26,0.016,0.018
race,4_towns,North Branford,2017,total_pop,14275,33,NA,NA
race,4_towns,North Branford,2017,hispanic,680,369,0.048,0.026
race,4_towns,North Branford,2017,white,12711,652,0.89,0.046
race,4_towns,North Branford,2017,black,442,452,0.031,0.032
race,4_towns,North Branford,2017,other_race,442,294,0.031,0.021
race,4_towns,North Canaan,2017,total_pop,3331,17,NA,NA
race,4_towns,North Canaan,2017,hispanic,216,181,0.065,0.054
race,4_towns,North Canaan,2017,white,3075,183,0.923,0.055
race,4_towns,North Canaan,2017,black,25,26,0.008,0.008
race,4_towns,North Canaan,2017,other_race,15,27,0.005,0.008
race,4_towns,North Haven,2017,total_pop,23877,28,NA,NA
race,4_towns,North Haven,2017,hispanic,1235,556,0.052,0.023
race,4_towns,North Haven,2017,white,19746,734,0.827,0.031
race,4_towns,North Haven,2017,black,844,330,0.035,0.014
race,4_towns,North Haven,2017,other_race,2052,478,0.086,0.02
race,4_towns,North Stonington,2017,total_pop,5255,19,NA,NA
race,4_towns,North Stonington,2017,hispanic,95,116,0.018,0.022
race,4_towns,North Stonington,2017,white,4397,411,0.837,0.078
race,4_towns,North Stonington,2017,black,173,123,0.033,0.023
race,4_towns,North Stonington,2017,other_race,590,363,0.112,0.069
race,4_towns,Norwalk,2017,total_pop,88537,46,NA,NA
race,4_towns,Norwalk,2017,hispanic,23832,1602,0.269,0.018
race,4_towns,Norwalk,2017,white,46033,1544,0.52,0.017
race,4_towns,Norwalk,2017,black,12522,1311,0.141,0.015
race,4_towns,Norwalk,2017,other_race,6150,744,0.069,0.008
race,4_towns,Norwich,2017,total_pop,39875,46,NA,NA
race,4_towns,Norwich,2017,hispanic,5725,722,0.144,0.018
race,4_towns,Norwich,2017,white,24689,820,0.619,0.021
race,4_towns,Norwich,2017,black,4153,450,0.104,0.011
race,4_towns,Norwich,2017,other_race,5308,719,0.133,0.018
race,4_towns,Old Lyme,2017,total_pop,7494,22,NA,NA
race,4_towns,Old Lyme,2017,hispanic,80,52,0.011,0.007
race,4_towns,Old Lyme,2017,white,7124,173,0.951,0.023
race,4_towns,Old Lyme,2017,black,101,133,0.013,0.018
race,4_towns,Old Lyme,2017,other_race,189,95,0.025,0.013
race,4_towns,Old Saybrook,2017,total_pop,10162,18,NA,NA
race,4_towns,Old Saybrook,2017,hispanic,561,278,0.055,0.027
race,4_towns,Old Saybrook,2017,white,8701,434,0.856,0.043
race,4_towns,Old Saybrook,2017,black,108,93,0.011,0.009
race,4_towns,Old Saybrook,2017,other_race,792,375,0.078,0.037
race,4_towns,Orange,2017,total_pop,13981,26,NA,NA
race,4_towns,Orange,2017,hispanic,338,155,0.024,0.011
race,4_towns,Orange,2017,white,12133,324,0.868,0.023
race,4_towns,Orange,2017,black,265,145,0.019,0.01
race,4_towns,Orange,2017,other_race,1245,263,0.089,0.019
race,4_towns,Oxford,2017,total_pop,12972,22,NA,NA
race,4_towns,Oxford,2017,hispanic,632,250,0.049,0.019
race,4_towns,Oxford,2017,white,11668,520,0.899,0.04
race,4_towns,Oxford,2017,black,412,410,0.032,0.032
race,4_towns,Oxford,2017,other_race,260,225,0.02,0.017
race,4_towns,Plainfield,2017,total_pop,15138,29,NA,NA
race,4_towns,Plainfield,2017,hispanic,784,397,0.052,0.026
race,4_towns,Plainfield,2017,white,13230,514,0.874,0.034
race,4_towns,Plainfield,2017,black,341,233,0.023,0.015
race,4_towns,Plainfield,2017,other_race,783,284,0.052,0.019
race,4_towns,Plainville,2017,total_pop,17805,37,NA,NA
race,4_towns,Plainville,2017,hispanic,1685,394,0.095,0.022
race,4_towns,Plainville,2017,white,14859,495,0.835,0.028
race,4_towns,Plainville,2017,black,645,309,0.036,0.017
race,4_towns,Plainville,2017,other_race,616,275,0.035,0.015
race,4_towns,Plymouth,2017,total_pop,11888,36,NA,NA
race,4_towns,Plymouth,2017,hispanic,708,295,0.06,0.025
race,4_towns,Plymouth,2017,white,10708,326,0.901,0.027
race,4_towns,Plymouth,2017,black,258,167,0.022,0.014
race,4_towns,Plymouth,2017,other_race,214,114,0.018,0.01
race,4_towns,Pomfret,2017,total_pop,4184,36,NA,NA
race,4_towns,Pomfret,2017,hispanic,130,93,0.031,0.022
race,4_towns,Pomfret,2017,white,3959,101,0.946,0.023
race,4_towns,Pomfret,2017,black,30,30,0.007,0.007
race,4_towns,Pomfret,2017,other_race,65,58,0.016,0.014
race,4_towns,Portland,2017,total_pop,9391,44,NA,NA
race,4_towns,Portland,2017,hispanic,176,106,0.019,0.011
race,4_towns,Portland,2017,white,8952,174,0.953,0.018
race,4_towns,Portland,2017,black,55,52,0.006,0.006
race,4_towns,Portland,2017,other_race,208,108,0.022,0.011
race,4_towns,Preston,2017,total_pop,4693,21,NA,NA
race,4_towns,Preston,2017,hispanic,52,38,0.011,0.008
race,4_towns,Preston,2017,white,4063,267,0.866,0.057
race,4_towns,Preston,2017,black,46,59,0.01,0.013
race,4_towns,Preston,2017,other_race,532,293,0.113,0.062
race,4_towns,Prospect,2017,total_pop,9748,23,NA,NA
race,4_towns,Prospect,2017,hispanic,414,324,0.042,0.033
race,4_towns,Prospect,2017,white,8743,477,0.897,0.049
race,4_towns,Prospect,2017,black,427,350,0.044,0.036
race,4_towns,Prospect,2017,other_race,164,125,0.017,0.013
race,4_towns,Putnam,2017,total_pop,9395,21,NA,NA
race,4_towns,Putnam,2017,hispanic,274,177,0.029,0.019
race,4_towns,Putnam,2017,white,8876,198,0.945,0.021
race,4_towns,Putnam,2017,black,13,16,0.001,0.002
race,4_towns,Putnam,2017,other_race,232,116,0.025,0.012
race,4_towns,Redding,2017,total_pop,9274,51,NA,NA
race,4_towns,Redding,2017,hispanic,413,219,0.045,0.024
race,4_towns,Redding,2017,white,8405,271,0.906,0.029
race,4_towns,Redding,2017,black,90,85,0.01,0.009
race,4_towns,Redding,2017,other_race,366,137,0.039,0.015
race,4_towns,Ridgefield,2017,total_pop,25206,54,NA,NA
race,4_towns,Ridgefield,2017,hispanic,1346,446,0.053,0.018
race,4_towns,Ridgefield,2017,white,22336,565,0.886,0.022
race,4_towns,Ridgefield,2017,black,219,146,0.009,0.006
race,4_towns,Ridgefield,2017,other_race,1305,366,0.052,0.015
race,4_towns,Rocky Hill,2017,total_pop,20015,28,NA,NA
race,4_towns,Rocky Hill,2017,hispanic,1241,396,0.062,0.02
race,4_towns,Rocky Hill,2017,white,13915,628,0.695,0.031
race,4_towns,Rocky Hill,2017,black,854,326,0.043,0.016
race,4_towns,Rocky Hill,2017,other_race,4005,633,0.2,0.032
race,4_towns,Roxbury,2017,total_pop,2231,194,NA,NA
race,4_towns,Roxbury,2017,hispanic,52,34,0.023,0.015
race,4_towns,Roxbury,2017,white,2132,196,0.956,0.029
race,4_towns,Roxbury,2017,black,0,12,0,0.005
race,4_towns,Roxbury,2017,other_race,47,44,0.021,0.02
race,4_towns,Salem,2017,total_pop,4162,50,NA,NA
race,4_towns,Salem,2017,hispanic,102,84,0.025,0.02
race,4_towns,Salem,2017,white,3658,201,0.879,0.047
race,4_towns,Salem,2017,black,129,115,0.031,0.028
race,4_towns,Salem,2017,other_race,273,153,0.066,0.037
race,4_towns,Salisbury,2017,total_pop,3658,20,NA,NA
race,4_towns,Salisbury,2017,hispanic,171,130,0.047,0.036
race,4_towns,Salisbury,2017,white,3409,151,0.932,0.041
race,4_towns,Salisbury,2017,black,37,43,0.01,0.012
race,4_towns,Salisbury,2017,other_race,41,34,0.011,0.009
race,4_towns,Scotland,2017,total_pop,1691,142,NA,NA
race,4_towns,Scotland,2017,hispanic,68,48,0.04,0.028
race,4_towns,Scotland,2017,white,1607,148,0.95,0.036
race,4_towns,Scotland,2017,black,5,9,0.003,0.005
race,4_towns,Scotland,2017,other_race,11,24,0.007,0.014
race,4_towns,Seymour,2017,total_pop,16579,26,NA,NA
race,4_towns,Seymour,2017,hispanic,2789,744,0.168,0.045
race,4_towns,Seymour,2017,white,12864,841,0.776,0.051
race,4_towns,Seymour,2017,black,327,177,0.02,0.011
race,4_towns,Seymour,2017,other_race,599,283,0.036,0.017
race,4_towns,Sharon,2017,total_pop,2733,22,NA,NA
race,4_towns,Sharon,2017,hispanic,25,29,0.009,0.011
race,4_towns,Sharon,2017,white,2520,139,0.922,0.05
race,4_towns,Sharon,2017,black,30,33,0.011,0.012
race,4_towns,Sharon,2017,other_race,158,110,0.058,0.04
race,4_towns,Shelton,2017,total_pop,41282,27,NA,NA
race,4_towns,Shelton,2017,hispanic,2762,450,0.067,0.011
race,4_towns,Shelton,2017,white,35884,658,0.869,0.016
race,4_towns,Shelton,2017,black,610,268,0.015,0.006
race,4_towns,Shelton,2017,other_race,2026,468,0.049,0.011
race,4_towns,Sherman,2017,total_pop,3654,29,NA,NA
race,4_towns,Sherman,2017,hispanic,70,67,0.019,0.018
race,4_towns,Sherman,2017,white,3432,125,0.939,0.033
race,4_towns,Sherman,2017,black,0,12,0,0.003
race,4_towns,Sherman,2017,other_race,152,110,0.042,0.03
race,4_towns,Simsbury,2017,total_pop,24307,34,NA,NA
race,4_towns,Simsbury,2017,hispanic,1178,448,0.048,0.018
race,4_towns,Simsbury,2017,white,21243,582,0.874,0.024
race,4_towns,Simsbury,2017,black,487,189,0.02,0.008
race,4_towns,Simsbury,2017,other_race,1399,368,0.058,0.015
race,4_towns,Somers,2017,total_pop,11284,20,NA,NA
race,4_towns,Somers,2017,hispanic,746,214,0.066,0.019
race,4_towns,Somers,2017,white,9218,275,0.817,0.024
race,4_towns,Somers,2017,black,851,149,0.075,0.013
race,4_towns,Somers,2017,other_race,469,197,0.042,0.017
race,4_towns,South Windsor,2017,total_pop,25802,32,NA,NA
race,4_towns,South Windsor,2017,hispanic,1393,369,0.054,0.014
race,4_towns,South Windsor,2017,white,20736,529,0.804,0.02
race,4_towns,South Windsor,2017,black,693,270,0.027,0.01
race,4_towns,South Windsor,2017,other_race,2980,397,0.115,0.015
race,4_towns,Southbury,2017,total_pop,19675,34,NA,NA
race,4_towns,Southbury,2017,hispanic,1058,370,0.054,0.019
race,4_towns,Southbury,2017,white,17395,557,0.884,0.028
race,4_towns,Southbury,2017,black,242,155,0.012,0.008
race,4_towns,Southbury,2017,other_race,980,402,0.05,0.02
race,4_towns,Southington,2017,total_pop,43817,27,NA,NA
race,4_towns,Southington,2017,hispanic,1573,394,0.036,0.009
race,4_towns,Southington,2017,white,40264,589,0.919,0.013
race,4_towns,Southington,2017,black,531,273,0.012,0.006
race,4_towns,Southington,2017,other_race,1449,418,0.033,0.01
race,4_towns,Sprague,2017,total_pop,2942,19,NA,NA
race,4_towns,Sprague,2017,hispanic,78,61,0.027,0.021
race,4_towns,Sprague,2017,white,2599,125,0.883,0.042
race,4_towns,Sprague,2017,black,50,40,0.017,0.014
race,4_towns,Sprague,2017,other_race,215,103,0.073,0.035
race,4_towns,Stafford,2017,total_pop,11901,28,NA,NA
race,4_towns,Stafford,2017,hispanic,462,163,0.039,0.014
race,4_towns,Stafford,2017,white,10944,230,0.92,0.019
race,4_towns,Stafford,2017,black,96,66,0.008,0.006
race,4_towns,Stafford,2017,other_race,399,198,0.034,0.017
race,4_towns,Stamford,2017,total_pop,128851,43,NA,NA
race,4_towns,Stamford,2017,hispanic,34160,1817,0.265,0.014
race,4_towns,Stamford,2017,white,63607,1698,0.494,0.013
race,4_towns,Stamford,2017,black,17573,1311,0.136,0.01
race,4_towns,Stamford,2017,other_race,13511,1114,0.105,0.009
race,4_towns,Sterling,2017,total_pop,3748,16,NA,NA
race,4_towns,Sterling,2017,hispanic,73,95,0.019,0.025
race,4_towns,Sterling,2017,white,3530,151,0.942,0.04
race,4_towns,Sterling,2017,black,76,108,0.02,0.029
race,4_towns,Sterling,2017,other_race,69,79,0.018,0.021
race,4_towns,Stonington,2017,total_pop,18483,23,NA,NA
race,4_towns,Stonington,2017,hispanic,664,289,0.036,0.016
race,4_towns,Stonington,2017,white,16792,408,0.909,0.022
race,4_towns,Stonington,2017,black,189,107,0.01,0.006
race,4_towns,Stonington,2017,other_race,838,230,0.045,0.012
race,4_towns,Stratford,2017,total_pop,52529,39,NA,NA
race,4_towns,Stratford,2017,hispanic,8046,863,0.153,0.016
race,4_towns,Stratford,2017,white,33813,1039,0.644,0.02
race,4_towns,Stratford,2017,black,7531,645,0.143,0.012
race,4_towns,Stratford,2017,other_race,3139,697,0.06,0.013
race,4_towns,Suffield,2017,total_pop,15675,22,NA,NA
race,4_towns,Suffield,2017,hispanic,1220,345,0.078,0.022
race,4_towns,Suffield,2017,white,12576,523,0.802,0.033
race,4_towns,Suffield,2017,black,1275,407,0.081,0.026
race,4_towns,Suffield,2017,other_race,604,236,0.039,0.015
race,4_towns,Thomaston,2017,total_pop,7668,26,NA,NA
race,4_towns,Thomaston,2017,hispanic,186,123,0.024,0.016
race,4_towns,Thomaston,2017,white,7342,161,0.957,0.021
race,4_towns,Thomaston,2017,black,38,47,0.005,0.006
race,4_towns,Thomaston,2017,other_race,102,77,0.013,0.01
race,4_towns,Thompson,2017,total_pop,9299,26,NA,NA
race,4_towns,Thompson,2017,hispanic,124,81,0.013,0.009
race,4_towns,Thompson,2017,white,8922,141,0.959,0.015
race,4_towns,Thompson,2017,black,12,15,0.001,0.002
race,4_towns,Thompson,2017,other_race,241,116,0.026,0.012
race,4_towns,Tolland,2017,total_pop,14838,39,NA,NA
race,4_towns,Tolland,2017,hispanic,542,344,0.037,0.023
race,4_towns,Tolland,2017,white,13430,423,0.905,0.028
race,4_towns,Tolland,2017,black,116,80,0.008,0.005
race,4_towns,Tolland,2017,other_race,750,316,0.051,0.021
race,4_towns,Torrington,2017,total_pop,35078,27,NA,NA
race,4_towns,Torrington,2017,hispanic,3379,512,0.096,0.015
race,4_towns,Torrington,2017,white,28928,728,0.825,0.021
race,4_towns,Torrington,2017,black,879,277,0.025,0.008
race,4_towns,Torrington,2017,other_race,1892,415,0.054,0.012
race,4_towns,Trumbull,2017,total_pop,36455,40,NA,NA
race,4_towns,Trumbull,2017,hispanic,3057,618,0.084,0.017
race,4_towns,Trumbull,2017,white,28778,813,0.789,0.022
race,4_towns,Trumbull,2017,black,1549,516,0.042,0.014
race,4_towns,Trumbull,2017,other_race,3071,608,0.084,0.017
race,4_towns,Union,2017,total_pop,932,134,NA,NA
race,4_towns,Union,2017,hispanic,9,13,0.01,0.014
race,4_towns,Union,2017,white,880,122,0.944,0.189
race,4_towns,Union,2017,black,5,9,0.005,0.01
race,4_towns,Union,2017,other_race,38,52,0.041,0.055
race,4_towns,Vernon,2017,total_pop,29182,31,NA,NA
race,4_towns,Vernon,2017,hispanic,2492,463,0.085,0.016
race,4_towns,Vernon,2017,white,22574,666,0.774,0.023
race,4_towns,Vernon,2017,black,1659,408,0.057,0.014
race,4_towns,Vernon,2017,other_race,2457,527,0.084,0.018
race,4_towns,Voluntown,2017,total_pop,2570,18,NA,NA
race,4_towns,Voluntown,2017,hispanic,91,60,0.035,0.023
race,4_towns,Voluntown,2017,white,2378,77,0.925,0.029
race,4_towns,Voluntown,2017,black,0,12,0,0.005
race,4_towns,Voluntown,2017,other_race,101,50,0.039,0.019
race,4_towns,Wallingford,2017,total_pop,44991,31,NA,NA
race,4_towns,Wallingford,2017,hispanic,3594,640,0.08,0.014
race,4_towns,Wallingford,2017,white,38255,808,0.85,0.018
race,4_towns,Wallingford,2017,black,726,241,0.016,0.005
race,4_towns,Wallingford,2017,other_race,2416,556,0.054,0.012
race,4_towns,Warren,2017,total_pop,1467,108,NA,NA
race,4_towns,Warren,2017,hispanic,65,39,0.044,0.026
race,4_towns,Warren,2017,white,1360,104,0.927,0.019
race,4_towns,Warren,2017,black,0,12,0,0.008
race,4_towns,Warren,2017,other_race,42,32,0.029,0.022
race,4_towns,Washington,2017,total_pop,3489,19,NA,NA
race,4_towns,Washington,2017,hispanic,147,131,0.042,0.038
race,4_towns,Washington,2017,white,3186,237,0.913,0.068
race,4_towns,Washington,2017,black,51,107,0.015,0.031
race,4_towns,Washington,2017,other_race,105,120,0.03,0.034
race,4_towns,Waterbury,2017,total_pop,109250,42,NA,NA
race,4_towns,Waterbury,2017,hispanic,40599,1482,0.372,0.014
race,4_towns,Waterbury,2017,white,42046,1460,0.385,0.013
race,4_towns,Waterbury,2017,black,19555,1144,0.179,0.01
race,4_towns,Waterbury,2017,other_race,7050,1062,0.065,0.01
race,4_towns,Waterford,2017,total_pop,19200,49,NA,NA
race,4_towns,Waterford,2017,hispanic,1219,314,0.063,0.016
race,4_towns,Waterford,2017,white,16087,500,0.838,0.026
race,4_towns,Waterford,2017,black,549,241,0.029,0.013
race,4_towns,Waterford,2017,other_race,1345,345,0.07,0.018
race,4_towns,Watertown,2017,total_pop,21976,36,NA,NA
race,4_towns,Watertown,2017,hispanic,858,305,0.039,0.014
race,4_towns,Watertown,2017,white,20235,471,0.921,0.021
race,4_towns,Watertown,2017,black,422,241,0.019,0.011
race,4_towns,Watertown,2017,other_race,461,273,0.021,0.012
race,4_towns,West Hartford,2017,total_pop,63360,32,NA,NA
race,4_towns,West Hartford,2017,hispanic,6688,655,0.106,0.01
race,4_towns,West Hartford,2017,white,46363,788,0.732,0.012
race,4_towns,West Hartford,2017,black,3888,528,0.061,0.008
race,4_towns,West Hartford,2017,other_race,6421,660,0.101,0.01
race,4_towns,West Haven,2017,total_pop,55044,35,NA,NA
race,4_towns,West Haven,2017,hispanic,11552,1099,0.21,0.02
race,4_towns,West Haven,2017,white,27949,985,0.508,0.018
race,4_towns,West Haven,2017,black,11454,982,0.208,0.018
race,4_towns,West Haven,2017,other_race,4089,825,0.074,0.015
race,4_towns,Westbrook,2017,total_pop,6927,15,NA,NA
race,4_towns,Westbrook,2017,hispanic,319,241,0.046,0.035
race,4_towns,Westbrook,2017,white,6304,313,0.91,0.045
race,4_towns,Westbrook,2017,black,67,65,0.01,0.009
race,4_towns,Westbrook,2017,other_race,237,232,0.034,0.033
race,4_towns,Weston,2017,total_pop,10369,33,NA,NA
race,4_towns,Weston,2017,hispanic,674,235,0.065,0.023
race,4_towns,Weston,2017,white,9008,278,0.869,0.027
race,4_towns,Weston,2017,black,35,32,0.003,0.003
race,4_towns,Weston,2017,other_race,652,167,0.063,0.016
race,4_towns,Westport,2017,total_pop,27777,39,NA,NA
race,4_towns,Westport,2017,hispanic,1211,449,0.044,0.016
race,4_towns,Westport,2017,white,23743,628,0.855,0.023
race,4_towns,Westport,2017,black,155,99,0.006,0.004
race,4_towns,Westport,2017,other_race,2668,436,0.096,0.016
race,4_towns,Wethersfield,2017,total_pop,26395,29,NA,NA
race,4_towns,Wethersfield,2017,hispanic,2590,353,0.098,0.013
race,4_towns,Wethersfield,2017,white,20862,686,0.79,0.026
race,4_towns,Wethersfield,2017,black,1139,358,0.043,0.014
race,4_towns,Wethersfield,2017,other_race,1804,559,0.068,0.021
race,4_towns,Willington,2017,total_pop,5916,45,NA,NA
race,4_towns,Willington,2017,hispanic,310,278,0.052,0.047
race,4_towns,Willington,2017,white,5152,328,0.871,0.055
race,4_towns,Willington,2017,black,33,41,0.006,0.007
race,4_towns,Willington,2017,other_race,421,173,0.071,0.029
race,4_towns,Wilton,2017,total_pop,18659,27,NA,NA
race,4_towns,Wilton,2017,hispanic,598,228,0.032,0.012
race,4_towns,Wilton,2017,white,15954,424,0.855,0.023
race,4_towns,Wilton,2017,black,195,94,0.01,0.005
race,4_towns,Wilton,2017,other_race,1912,312,0.102,0.017
race,4_towns,Winchester,2017,total_pop,10894,19,NA,NA
race,4_towns,Winchester,2017,hispanic,629,192,0.058,0.018
race,4_towns,Winchester,2017,white,9648,378,0.886,0.035
race,4_towns,Winchester,2017,black,239,186,0.022,0.017
